start,end,no_model,cond,B_X_n,B_Lag_1,Beta_X_n,Beta_Lag_1,R2,series_code,series_name,variant,window,lags
38,62,False,55.79366718877827,0.016325572816868056,-0.03166316625740863,4.255387129397659,-8.405932463565218,0.9449356948671065,05,Добыча угля,adj_smoothed,24,3
39,63,False,53.139653959386685,0.016371160295492196,-0.031520656262295874,4.213823445546069,-7.811921989182621,0.9493676046850716,05,Добыча угля,adj_smoothed,24,3
40,64,False,53.03911569801182,0.016541825874582146,-0.03190051277476232,4.65411500786233,-8.22809037093792,0.9506057366053362,05,Добыча угля,adj_smoothed,24,3
41,65,False,53.668920197855115,0.016423393545166646,-0.032018818519836456,5.19570071642481,-9.282990905613687,0.9559766495271705,05,Добыча угля,adj_smoothed,24,3
42,66,False,55.80377628762614,0.01626133912350343,-0.031787117643693005,5.570007390919223,-10.328970024042018,0.9544450373370925,05,Добыча угля,adj_smoothed,24,3
43,67,False,59.13166055603764,0.016340925356873835,-0.031562127661716795,5.649074170912899,-10.778582130625272,0.9588485410641253,05,Добыча угля,adj_smoothed,24,3
44,68,False,66.65464204364125,0.01616380027951917,-0.031063924918853097,5.734103360442865,-11.04629075097334,0.9568044757102107,05,Добыча угля,adj_smoothed,24,3
45,69,False,67.44320667847836,0.016421575183862086,-0.03144166796381777,6.262837020013694,-11.838905910098193,0.95260870972555,05,Добыча угля,adj_smoothed,24,3
46,70,False,68.44435576705753,0.016040695261482066,-0.03008240451991913,6.405996129155316,-11.709141324648524,0.9488429564902497,05,Добыча угля,adj_smoothed,24,3
47,71,False,75.01279229740697,0.016258680544688854,-0.030588343709547213,6.660509516053552,-12.21339402551551,0.9477179129824067,05,Добыча угля,adj_smoothed,24,3
48,72,False,77.25774833556757,0.016426547235560286,-0.030811787686652957,6.90519534829641,-12.655381000068317,0.9513942786985149,05,Добыча угля,adj_smoothed,24,3
49,73,False,85.6222642098006,0.016713890093300446,-0.031785631745815196,7.142149334371867,-13.315117972646437,0.9507292777575369,05,Добыча угля,adj_smoothed,24,3
50,74,False,87.2293479648718,0.01696381716893973,-0.032566035097272086,7.254519243795034,-13.744902702672615,0.9568579664894583,05,Добыча угля,adj_smoothed,24,3
51,75,False,88.85080663193823,0.016662901053028555,-0.031814739786032414,7.101635340470335,-13.491404556793036,0.9641978562848824,05,Добыча угля,adj_smoothed,24,3
52,76,False,95.6041732648457,0.01582910804810256,-0.029706149836532636,6.844868758535672,-12.88873228837081,0.9658451916318626,05,Добыча угля,adj_smoothed,24,3
53,77,False,102.52179508808477,0.014879249509216867,-0.02770577914360674,6.68761179527648,-12.677908554431422,0.964032098090873,05,Добыча угля,adj_smoothed,24,3
54,78,False,101.1613248919445,0.013183893185707146,-0.024390046161392783,6.078904706653785,-11.819907906768055,0.9688292140209481,05,Добыча угля,adj_smoothed,24,3
55,79,False,101.92133164075662,0.010596944846768116,-0.019878499817562047,4.576563643005958,-9.570530439036554,0.9628069928996492,05,Добыча угля,adj_smoothed,24,3
56,80,False,85.65783215063271,0.012327123297149882,-0.024198542379880335,4.196832421095851,-10.083815993684485,0.9488436685249697,05,Добыча угля,adj_smoothed,24,3
57,81,False,69.61828232334163,0.013128101237118116,-0.025515888429082974,3.331891078065799,-8.803499136959097,0.9462828802005111,05,Добыча угля,adj_smoothed,24,3
58,82,False,53.69186073655682,0.013054594675121583,-0.027526331051624577,3.006334374603057,-8.293102187849563,0.9228009897695503,05,Добыча угля,adj_smoothed,24,3
59,83,False,33.24016904992758,0.013022374049022609,-0.027553935615908208,2.737604822527848,-6.107346552621743,0.9389464954380833,05,Добыча угля,adj_smoothed,24,3
60,84,False,31.65465977521822,0.012683885340188546,-0.02658296837617691,1.738200993785107,-3.837413365961891,0.971885790169632,05,Добыча угля,adj_smoothed,24,3
61,85,False,29.288577793123697,0.012147152751461169,-0.02418013407146946,1.3726950232053536,-2.557236805248408,0.9784076423364002,05,Добыча угля,adj_smoothed,24,3
62,86,False,28.57954547471832,0.01274024011783494,-0.025182872299543756,2.0101153038383472,-2.6289830019176263,0.9752006679489538,05,Добыча угля,adj_smoothed,24,3
63,87,False,34.07300275762845,0.015403512574977777,-0.03361596180677686,3.546089355050849,-5.317838909776377,0.976257822676675,05,Добыча угля,adj_smoothed,24,3
64,88,False,49.975797678540935,0.017357567888052466,-0.03908313859731126,4.945839609137993,-8.86092764467788,0.9819507547620696,05,Добыча угля,adj_smoothed,24,3
65,89,False,71.46836519770719,0.017752483670251222,-0.03836707360290621,5.408569210970654,-10.360603824034836,0.9804685338133935,05,Добыча угля,adj_smoothed,24,3
66,90,False,77.87214150493372,0.01693002624280625,-0.03440950811118747,5.144711926600831,-9.922016656266427,0.9773080022912888,05,Добыча угля,adj_smoothed,24,3
67,91,False,80.37575071701495,0.01604830374543002,-0.031081619160785667,4.85099638643792,-9.2570984862876,0.9720074237087435,05,Добыча угля,adj_smoothed,24,3
68,92,False,82.22124238232982,0.016052886059426626,-0.030651306140039466,4.856772487924855,-9.285741572270403,0.9702602040971328,05,Добыча угля,adj_smoothed,24,3
69,93,False,81.66536183430364,0.016054633914055334,-0.03068384531362538,4.803629751746085,-9.24402989773911,0.9706242652465621,05,Добыча угля,adj_smoothed,24,3
70,94,False,76.31962586138782,0.016490640827593092,-0.03209070935061388,4.905446677893291,-9.583836223680322,0.9719128386296618,05,Добыча угля,adj_smoothed,24,3
71,95,False,67.53674293220445,0.016746585536023824,-0.032894497549692356,4.9581873004299855,-9.725319285925725,0.9735277954227717,05,Добыча угля,adj_smoothed,24,3
72,96,False,62.15221495184124,0.017209807471981323,-0.034060857725035865,4.808198091149909,-9.558506321367904,0.975467340806106,05,Добыча угля,adj_smoothed,24,3
