model,case,regime,stage,start,end,method,active_threshold,validation_r2,validation_mae,alpha,l1_ratio,support_size,true_lag_count,false_lag_count,hit_rate,false_lag_rate,no_model,coef_mae,coef_mae_true,false_coef_l1,sign_correct_share,support_intersection
base,base_a_2_52,предтурбулентный цикл,middle,78,103,elastic_net,0.05,0.9999978960506855,0.0008157084150203405,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3146307718454975,1.730939571219846,1.7299989190806264,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,81,106,enter,0.05,0.9999999999999996,1.6381052680980446e-08,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691378803465605,1.9070170687150676,3.2534996150970983,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,81,106,stepwise,0.05,1.0,6.106226635438361e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,8.074349270001139e-17,8.881784197001252e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,81,106,ridge,0.05,0.9999999969571848,4.1095522730738576e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4393122308148587,1.8642017915844504,2.9682327473789956,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,81,106,lasso,0.05,0.9997905044175539,0.011475202353234274,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366324,0.035015286458202954,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,81,106,elastic_net,0.05,0.9999990049075507,0.0007178987469120268,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3139066509981342,1.7268664445794588,1.7261067164000172,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,84,109,enter,0.05,1.0,4.062790289379355e-09,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913787979590277,1.9070170733098348,3.2534996044450963,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,84,109,stepwise,0.05,1.0,5.551115123125783e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,8.074349270001139e-17,8.881784197001252e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,84,109,ridge,0.05,0.9999999943901384,5.428711057105703e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4495438153867205,1.8782903992031623,3.066691570050763,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,84,109,lasso,0.05,0.9997855833751116,0.01065554774730896,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366966,0.0350152864582034,2.67059102107863e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,84,109,elastic_net,0.05,0.9999979824804285,0.0010287049035268003,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3128335353859551,1.7206723809058784,1.7204965083396282,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,87,112,enter,0.05,0.9999999999999992,1.3608421149206388e-08,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913787886656455,1.9070170625596075,3.2534996049726033,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,87,112,stepwise,0.05,1.0,9.43689570931383e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,87,112,ridge,0.05,0.9999999952291887,3.904882276426861e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4443759114961728,1.8711638368449317,3.0169711896129696,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,87,112,lasso,0.05,0.9997217552323784,0.009125884891272548,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.003183207859836689,0.0350152864582034,1.7803940132403602e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,87,112,elastic_net,0.05,0.9999986699350667,0.0006305392485683551,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3195213863695115,1.7575521485819556,1.7571831014826709,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,90,115,enter,0.05,0.9999999999999976,3.142318546108432e-08,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691378909261336,1.9070171291564475,3.2534996710310224,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,90,115,stepwise,0.05,1.0,7.771561172376096e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,90,115,ridge,0.05,0.9999999932147061,4.8648277317246226e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.43148543728323485,1.8534597722692099,2.892880037846373,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,90,115,lasso,0.05,0.9997497906819222,0.00994553949306968,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366324,0.035015286458202954,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,90,115,elastic_net,0.05,0.9999978960518444,0.000815707942510957,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.314630770749441,1.7309395657666036,1.7299989124772475,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,93,118,enter,0.05,0.9999999999999332,2.0514578846775322e-07,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913787811317226,1.9070170379523188,3.253499621292576,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,93,118,stepwise,0.05,1.0,3.700743415417188e-17,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,93,118,ridge,0.05,0.9999999969572466,4.1095230944421246e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4393122304612433,1.8642017904866366,2.96823274458704,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,93,118,lasso,0.05,0.9997905044175346,0.011475202352724145,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366506,0.035015286458202954,2.0347360159306772e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,93,118,elastic_net,0.05,0.9999990049072518,0.000717898887763894,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3139066507080309,1.726866442812776,1.726106714975564,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,96,121,enter,0.05,0.999999999999969,1.2358182314523938e-07,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691378771395168,1.907017053551972,3.2534995949827135,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,96,121,stepwise,0.05,1.0,1.2952601953960159e-15,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,96,121,ridge,0.05,0.9999999943901162,5.428716940081291e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.449543815510207,1.8782903994902869,3.0666915711219898,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,96,121,lasso,0.05,0.9997855833750873,0.01065554775009466,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598367174,0.0350152864582034,4.896083538592287e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,96,121,elastic_net,0.05,0.9999979824807015,0.0010287048289481608,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31283353568482186,1.7206723826132446,1.7204965099197957,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,99,124,enter,0.05,0.9999999999996944,2.6709622539626093e-07,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913788369449316,1.9070170442387462,3.253499676400679,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,99,124,stepwise,0.05,1.0,1.0362081563168128e-15,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,99,124,ridge,0.05,0.999999995229189,3.904883254444528e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.44437591150644384,1.871163836581029,3.0169711899898535,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,99,124,lasso,0.05,0.999721755232243,0.009125884890657613,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366324,0.035015286458202954,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,99,124,elastic_net,0.05,0.9999986699355194,0.0006305391714869953,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3195213860940688,1.757552147163635,1.757183099871122,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,102,127,enter,0.05,0.9999999999999793,8.665881018332655e-08,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691380810727026,1.9070174984331243,3.253501393366605,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,102,127,stepwise,0.05,1.0,1.295260195396016e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,102,127,ridge,0.05,0.9999999932146983,4.864832093485575e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4314854372801226,1.8534597724303463,2.892880037651002,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,102,127,lasso,0.05,0.9997497906819099,0.009945539493694385,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.00318320785983679,0.03501528645820384,8.456871566352197e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,middle,102,127,elastic_net,0.05,0.9999978960517302,0.0008157079890773189,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31463077085745456,1.730939566304007,1.7299989131279931,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,105,130,enter,0.05,0.9999999999930173,2.103748294198423e-06,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691375760683281,1.9070166037231684,3.2534967330284417,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,105,130,stepwise,0.05,1.0,4.070817756958907e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,1.3322676295501878e-15,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,105,130,ridge,0.05,0.9999999969572405,4.1095259697754294e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.43931223049609475,1.8642017905948238,2.9682327448622186,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,105,130,lasso,0.05,0.9997905044175365,0.011475202352774624,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.003183207859836602,0.03501528645820251,1.1445390090287374e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,105,130,elastic_net,0.05,0.9999990049072813,0.0007178988738826275,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31390665073661894,1.726866442986873,1.7261067151159353,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,108,133,enter,0.05,0.9999999999897615,2.289626175322468e-06,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913780936463306,1.907014918960631,3.2535009840503335,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,108,133,stepwise,0.05,1.0,2.590520390792032e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,108,133,ridge,0.05,0.9999999943901183,5.4287163603154255e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4495438154980393,1.8782903994619937,3.0666915710164373,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,108,133,lasso,0.05,0.9997855833750897,0.01065554774981962,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366524,0.035015286458202954,2.225492517544271e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,108,133,elastic_net,0.05,0.9999979824806746,0.0010287048362976152,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3128335356553701,1.7206723824449923,1.7204965097640785,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,111,136,enter,0.05,0.9999999999612247,2.9964134845017476e-06,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691370084060525,1.9070154712349177,3.2534916212316602,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,111,136,stepwise,0.05,1.0,1.313763912473102e-15,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,111,136,ridge,0.05,0.999999995229189,3.904883158116027e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.44437591150543176,1.8711638366070347,3.0169711899527147,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,111,136,lasso,0.05,0.9997217552322564,0.009125884890717953,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.003183207859836765,0.03501528645820384,5.786280545589479e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,111,136,elastic_net,0.05,0.9999986699354748,0.0006305391790834188,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31952138612121167,1.7575521473033997,1.7571831000299283,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,114,139,enter,0.05,0.9999999999630659,3.6586494787845445e-06,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913623318584124,1.9070133361779154,3.2534852288663387,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,114,139,stepwise,0.05,1.0,1.1102230246251565e-15,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,114,139,ridge,0.05,0.9999999932146991,4.864831663168682e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4314854372804291,1.853459772414464,2.8928800376702557,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,114,139,lasso,0.05,0.9997497906819112,0.009945539493632971,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366727,0.0350152864582034,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,114,139,elastic_net,0.05,0.9999978960517415,0.0008157079844843818,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3146307708468088,1.7309395662510414,1.7299989130638551,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,117,142,enter,0.05,0.9999999994252603,1.8876313704285774e-05,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691356441243128,1.9070118409395218,3.2534802444279194,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,117,142,stepwise,0.05,1.0,5.551115123125783e-17,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,117,142,ridge,0.05,0.9999999969572411,4.109525686600094e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4393122304926598,1.864201790584167,2.9682327448350927,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,117,142,lasso,0.05,0.9997905044175363,0.011475202352769795,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366827,0.0350152864582034,1.0809535085208369e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,117,142,elastic_net,0.05,0.9999990049072783,0.0007178988752524392,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31390665073380375,1.7268664429697276,1.7261067151021134,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,120,145,enter,0.05,0.9999999999246372,5.643930920358938e-06,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46913356778296555,1.907008622288704,3.2534606233239174,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,120,145,stepwise,0.05,1.0,2.9605947323337506e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,1.3322676295501878e-15,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,120,145,ridge,0.05,0.9999999943901182,5.428716417554824e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4495438154992382,1.8782903994647846,3.066691571026836,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,120,145,lasso,0.05,0.9997855833750895,0.010655547749846969,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.003183207859836673,0.0350152864582034,6.358550050125964e-18,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,120,145,elastic_net,0.05,0.9999979824806773,0.001028704835574749,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.3128335356582737,1.7206723824615795,1.7204965097794314,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,123,148,enter,0.05,0.9999999990931256,1.4515203561919302e-05,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691329078985886,1.907007862329483,3.2534541245549917,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,123,148,stepwise,0.05,1.0,1.1102230246251565e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,123,148,ridge,0.05,0.999999995229189,3.9048831675862296e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.4443759115055314,1.8711638366044743,3.0169711899563705,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,123,148,lasso,0.05,0.999721755232255,0.009125884890712274,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598367465,0.03501528645820384,3.6879590290745923e-16,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,123,148,elastic_net,0.05,0.9999986699354793,0.0006305391783347399,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31952138611853753,1.75755214728963,1.7571831000142826,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,126,151,enter,0.05,0.9999999954105909,4.4339137062495336e-05,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.46914963462136006,1.9070446383953095,3.2536013424396515,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,126,151,stepwise,0.05,1.0,7.216449660063518e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,126,151,ridge,0.05,0.999999993214699,4.864831705999236e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.43148543728039895,1.853459772416032,2.892880037668358,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,126,151,lasso,0.05,0.999749790681911,0.009945539493638763,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366797,0.0350152864582034,7.630260060148741e-17,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,126,151,elastic_net,0.05,0.9999978960517404,0.0008157079849403689,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.31463077084785923,1.7309395662562672,1.7299989130701845,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,129,154,enter,0.05,0.9999999574466871,0.00015126372492000698,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.4691239125078374,1.90696026802063,3.2534027695655823,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,129,154,stepwise,0.05,1.0,3.515706244646329e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,1.2111523905001707e-16,1.3322676295501878e-15,0.0,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,129,154,ridge,0.05,0.9999999969572411,4.109525714215042e-05,0.001,,11.0,1.0,10.0,1.0,0.9090909090909091,0.0,0.43931223049299856,1.8642017905852117,2.968232744837773,1.0,1.0
base,base_a_2_52,предтурбулентный цикл,late,129,154,lasso,0.05,0.9997905044175363,0.011475202352770386,0.013894954943731374,,1.0,1.0,0.0,1.0,0.0,0.0,0.0031832078598366866,0.0350152864582034,1.5260520120302787e-16,1.0,1.0
