series_code,series_name,variant,n_obs,var_omega,acf1,acf2,window,lags,no_model_share,mean_cond,median_cond,sign_stability_x,sign_stability_lag1,mean_r2
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,24,3,0.0,3.05750456867311,2.183460834659615,0.9699248120300752,0.556390977443609,0.44021791816586264
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,24,6,0.0,5.098034548051377,3.3793839654992515,0.9849624060150376,0.5789473684210527,0.5802757963911862
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,36,3,0.0,3.7874595566656715,2.8087181826978878,0.9917355371900827,0.5371900826446281,0.35462213016353816
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,36,6,0.0,5.50005769824859,3.7289251320695014,1.0,0.5206611570247934,0.45419969284820644
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,48,3,0.0,4.800653208822884,3.560232686731375,1.0,0.6880733944954128,0.30751500349519423
07.1,Добыча и обогащение железных,adj_unsmoothed,156.0,0.00028563858960326666,0.9157291922086027,0.8780097214251201,48,6,0.0,7.098691072313179,5.023205974904161,1.0,0.6146788990825688,0.4016127784300471
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,24,3,0.0,2.2083116274253234,2.205464133151426,1.0,0.5338345864661654,0.6717580015156115
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,24,6,0.0,3.4422673722689767,3.137749003822537,1.0,0.5413533834586466,0.7613928029429161
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,36,3,0.0,2.0594315732302415,1.8213732122692767,1.0,0.6776859504132231,0.6254260757452843
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,36,6,0.0,3.092231703237941,2.7798991472959704,1.0,0.5785123966942148,0.7088509174928962
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,48,3,0.0,2.092469883246458,1.6463198537902877,1.0,0.944954128440367,0.5932810304794872
07.1,Добыча и обогащение железных,raw,156.0,0.0025619524757955654,0.5001896378020066,0.6247756387863841,48,6,0.0,3.3216503143966745,2.6953835267590804,1.0,0.5871559633027523,0.6853723072842913
07.2,Добыча руд цветных металлов,adj_smoothed,156.0,0.000110585605919295,0.9978797454337331,0.9921946199637149,24,3,0.0,82.06027920628931,65.10784373812857,1.0,1.0,0.9413358773831678
07.2,Добыча руд цветных металлов,adj_smoothed,156.0,0.000110585605919295,0.9978797454337331,0.9921946199637149,24,6,0.0,583.2577346982382,426.220706099542,1.0,1.0,0.9784240700148423
