start,end,var_omega,cond_scaled,mean_abs_pair_corr,regime_label,preferred_tool,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,series_code,series_name,variant,window,lags,interpretability_label,var_q10_threshold,cond_q90_threshold,corr_q90_threshold,center_date
23,59,0.0039451536585112,12.312222267548828,0.7347095192569961,turbulent_informative,phase_short_forecast,122.10609722222222,16.83833607635475,0.551724291682131,0.0628104581937692,0.3823529411764705,1.0,0.8982729951063875,0.7955567003445332,2.0,0.7583725234420708,-0.1562755808345064,-0.1884967688846398,113.05508333333331,139.26808333333335,155.89,0.8933740671841257,1.2318604279182497,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2016-06-01
24,60,0.003575412772891,12.899006711779208,0.7523350505921316,turbulent_informative,phase_short_forecast,122.34326388888888,17.073674814659892,0.5506547549784502,0.059794755396197,0.3823529411764705,1.0,0.913648841992946,0.8039913601119832,2.0,0.7620667901477672,-0.1672695766373677,-0.2180652699133996,109.20009166666668,138.22050000000002,155.89,0.8866540509333506,1.265754431982696,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2016-07-01
25,61,0.0035298191572856,13.273471769308474,0.7693346925186662,turbulent_informative,phase_short_forecast,122.929875,17.33991260495365,0.5480270764124667,0.0594122811991395,0.3823529411764705,1.0,0.9177845421810386,0.8117547523343597,2.0,0.7816211860404382,-0.1756276089326022,-0.2262490914536156,107.35046666666663,137.64508333333333,155.89,0.882962879808412,1.2822029340658043,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2016-08-01
26,62,0.0035452167984012,13.523930847925454,0.7864056871784704,turbulent_informative,phase_short_forecast,123.27073611111112,17.517984545542404,0.5465117036315614,0.0595417231729255,0.3529411764705882,1.0,0.9193801868087388,0.8162453435549695,2.0,0.7947641642928643,-0.1827205483836478,-0.2330146477701614,104.98987499999998,137.13141666666664,155.89,0.8796678213270039,1.3061394412238958,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2016-09-01
27,63,0.0035301111013607,13.779489023956224,0.8000437962571674,turbulent_informative,phase_short_forecast,123.6425138888889,17.715837397778554,0.5448684103959656,0.0594147380820683,0.3823529411764705,1.0,0.921450142949386,0.8361193185861974,2.0,0.806669380017895,-0.1924498857698486,-0.2338501128499625,102.94154166666664,137.0995,155.89,0.879463082943101,1.331818989499299,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2016-10-01
28,64,0.0029926502018295,13.707595363733589,0.806338881941185,turbulent_informative,phase_short_forecast,124.1767638888889,18.00042740608543,0.5425242041279191,0.0547051204351983,0.3823529411764705,1.0,0.9348866440102356,0.8630706302631563,2.0,0.8050427490535297,-0.223753722825756,-0.2280752958653024,101.28229166666668,137.55841666666666,155.89,0.8824069322385443,1.3581684853596074,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2016-11-01
29,65,0.0030126948402897,13.475109312907056,0.8028197638103624,turbulent_informative,phase_short_forecast,125.51029166666666,18.494520143220424,0.5367599668951449,0.0548880209179535,0.3823529411764705,1.0,0.9331692422883504,0.8601484451641868,2.0,0.7647725415919786,-0.193744692352745,-0.1969873457621632,101.94345833333334,138.98299999999998,155.89,0.8915453204182435,1.3633341684912752,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2016-12-01
30,66,0.0030024729256531,13.21026358681662,0.7997355211132106,turbulent_informative,phase_short_forecast,127.1265138888889,18.837368536268432,0.5573101773397432,0.0547948257197074,0.3529411764705882,1.0,0.9350733495061966,0.8543828962286795,2.0,0.7395127056058056,-0.1592882782809958,-0.1714817682680585,104.03279166666668,141.00775,159.37,0.8847822676789859,1.3554163811330318,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-01-01
31,67,0.002973985886159,13.169301872251973,0.7944471328242004,growth_no_memory,direct_probe + enter,128.8587361111111,19.17110022009623,0.5767005190546194,0.0545342634144726,0.3235294117647059,1.0,0.9380062403797202,0.858811773222544,2.0,0.7408338984972204,-0.1592810014943757,-0.1752661047793024,105.990375,143.90216666666666,162.834,0.8837353787701995,1.357690890957473,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-02-01
32,68,0.0029747113749546,13.662152996634784,0.7860884379341068,turbulent_informative,phase_short_forecast,130.4499583333333,19.513709533162903,0.5696659542819581,0.0545409146875507,0.3529411764705882,1.0,0.9402170693772484,0.863710686855757,18.0,0.0314181112048385,-0.1936155091912396,-0.2077197907102326,107.56170833333331,146.6111666666667,162.834,0.9003719534413371,1.3630423776119216,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-03-01
33,69,0.0029549050024392,13.933032740717094,0.7715430128104439,turbulent_informative,phase_short_forecast,132.18270833333335,19.94347333911488,0.5967338768781215,0.0543590379094334,0.3823529411764705,1.0,0.9421083990089776,0.869204742876124,18.0,0.0675035828222627,-0.1919760677128486,-0.2006629572673924,109.50329166666666,149.57708333333332,167.399,0.8935363014912474,1.3659596990805831,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-04-01
34,70,0.0031119521245167,14.090813915197836,0.7511417751363526,turbulent_informative,phase_short_forecast,134.39473611111111,21.00946753077649,0.7027946386375707,0.055784873617467,0.3823529411764705,1.0,0.9406809928582388,0.8743943909887675,17.0,0.0836122216295025,-0.2822478372887755,-0.2907088181016318,111.37970833333333,153.47883333333334,182.973,0.8388059076111412,1.377978409442474,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-05-01
35,71,0.0024072309730657,15.191414384690232,0.733203795408497,turbulent_informative,do_not_read_regression,136.51295833333336,21.591532657378742,0.6918896283045168,0.0490635401603441,0.3823529411764705,1.0,0.95033615223947,0.878668405365531,18.0,0.0916253889151168,-0.2283946721885005,-0.2622875043836686,113.99512500000002,156.27566666666667,182.973,0.8540914051071287,1.3708978052058511,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,low_dispersion,0.002463506350466,15.73603589597944,0.8000437962571674,2017-06-01
36,72,0.002463506350466,14.813303123280692,0.7316694091186436,turbulent_informative,do_not_read_regression,138.6565944444445,20.524893996301508,0.6150554926125043,0.0496337219082557,0.3823529411764705,1.0,0.9407017714489952,0.8548870392681988,18.0,0.0886148669903385,-0.3555983023561205,-0.4095404701275117,119.6092,158.14008333333334,182.973,0.8642809777034498,1.3221397963813264,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,low_dispersion,0.002463506350466,15.73603589597944,0.8000437962571674,2017-07-01
37,73,0.0024806195120103,14.841904813187776,0.7338780596817934,turbulent_informative,phase_short_forecast,140.48630277777778,19.711343553275867,0.6066790734383378,0.0498058180538208,0.3823529411764705,1.0,0.9354893735803658,0.8344102909265818,17.0,0.055690979404564,-0.3646378507515545,-0.4154560303386214,123.794075,160.01975,182.973,0.8745538959300004,1.292628504231725,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-08-01
38,74,0.0024692344100071,15.119764801231732,0.7323548648253866,turbulent_informative,phase_short_forecast,142.4403333333333,18.844932314668696,0.571558617526403,0.0496913917093008,0.4117647058823529,1.0,0.9282790218625772,0.8175875295815608,11.0,0.007360897589445,-0.3652354156173969,-0.414965610262912,127.69091666666668,162.49866666666665,182.973,0.8881018875280322,1.272593782773637,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-09-01
39,75,0.0028058563002085,15.43420616745362,0.7314946380006668,turbulent_informative,phase_short_forecast,144.87597222222223,19.06892242700164,0.5891108007136372,0.0529703341523212,0.4117647058823529,1.0,0.9089361814199796,0.7934796325159023,9.0,0.0565379244307117,-0.1533511253105335,-0.2250394962527828,130.88649999999998,166.64191666666667,189.243,0.8805710999438113,1.2731787974058952,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-10-01
40,76,0.0025523513748896,15.73603589597944,0.7364113626461656,turbulent_informative,phase_short_forecast,147.38602777777774,19.452712657859017,0.5341211862951732,0.0505208014078327,0.4117647058823529,1.0,0.91911592692955,0.7987777428176566,2.0,0.6160622429444841,-0.0538612291418611,-0.1240426512333207,133.6895833333333,170.91008333333332,194.257,0.8798142838267518,1.2784098736189249,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2017-11-01
41,77,0.0025556992481343,15.714993749964052,0.745803206729304,turbulent_informative,phase_short_forecast,149.21813888888886,19.47256724949911,0.4710687354996498,0.050553924161576,0.4117647058823529,1.0,0.918332308396566,0.8026024874683991,2.0,0.6602798416008222,-0.1811029675266641,-0.2588172401077738,135.60441666666665,173.067,194.257,0.8909177018073995,1.2762637401805377,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2017-12-01
42,78,0.002614577633179,15.959255263961174,0.7634761459093223,turbulent_informative,phase_short_forecast,150.53652777777776,19.480126166723117,0.4669431468737285,0.0511329407835991,0.3823529411764705,1.0,0.9165279833561276,0.7889239646599631,2.0,0.6939950336953935,-0.2359758392459787,-0.3200720185747145,136.33899999999997,174.26283333333333,194.257,0.8970736361280846,1.2781583650557315,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-01-01
43,79,0.0028545234553435,18.033252257956807,0.7774340168959658,turbulent_informative,phase_short_forecast,152.42455555555554,20.097324735513716,0.4607131688463728,0.0534277405038204,0.4117647058823529,1.0,0.9086225227855704,0.7974690858592266,2.0,0.6922954381760434,-0.1515270118030974,-0.2027541767813648,136.68366666666665,176.68783333333337,194.257,0.909557098757488,1.2926770084696786,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-02-01
44,80,0.0028420088668273,19.590561846897884,0.7936700464144943,turbulent_informative,phase_short_forecast,154.3813888888889,20.659362556421105,0.444496584037008,0.05331049490323,0.3823529411764705,1.0,0.9145381722768542,0.7911638845712925,4.0,0.6022307631674428,-0.1703239884824712,-0.2323384947305867,137.177,179.356,194.479,0.9222383907774104,1.3074786589588634,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-03-01
45,81,0.0029478866099855,21.36353961198842,0.8119263466825812,turbulent_informative,phase_short_forecast,155.91680555555556,20.71928233798363,0.4401193300201942,0.0542944436382354,0.3823529411764705,1.0,0.9115545284213618,0.7938431914382509,4.0,0.6402235528658076,-0.1929400271910155,-0.2573681937131042,137.46775000000002,180.70558333333335,194.479,0.9291778718182084,1.314530741452692,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-04-01
46,82,0.0030584924868852,22.42096929900421,0.8274703770268153,turbulent_informative,phase_short_forecast,157.13541666666666,20.199051732933462,0.4224254557507459,0.055303639002196,0.3823529411764705,1.0,0.9039175116168798,0.7997034103930875,2.0,0.7588119821178758,-0.1759567672992849,-0.2400385854192273,138.32566666666665,179.60175,194.479,0.9235020233547068,1.298397863014095,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-05-01
47,83,0.0024158004764407,23.295300851207784,0.8314927343116262,turbulent_informative,do_not_read_regression,157.99647222222222,19.87663922588261,0.4201233044408692,0.0491507932432503,0.3529411764705882,1.0,0.9170710809956956,0.7926271345080169,2.0,0.7833214604899449,-0.1904798610693492,-0.3002780923095989,139.26808333333335,178.4456666666667,194.479,0.9175575083513732,1.281310565892999,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,low_dispersion,0.002463506350466,15.73603589597944,0.8000437962571674,2018-06-01
48,84,0.0023434577208718,22.912012776986856,0.8310447965835623,turbulent_informative,do_not_read_regression,158.18355555555556,19.887624828080128,0.4196264255590552,0.0484092730876213,0.3529411764705882,1.0,0.9190405170017756,0.7954746690616676,2.0,0.7840306139430648,-0.2043304225722975,-0.3086113736495732,138.22050000000002,178.19008333333338,194.479,0.916243313331174,1.2891726142890043,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,low_dispersion,0.002463506350466,15.73603589597944,0.8000437962571674,2018-07-01
49,85,0.0025964268468146,22.62296069591367,0.8198468897363185,turbulent_informative,phase_short_forecast,159.06233333333333,20.111937749892615,0.4173080993405102,0.0509551454400306,0.3823529411764705,1.0,0.9107844539695046,0.7927280541244168,2.0,0.7621826575882744,-0.2005724824217891,-0.2854989393964408,137.64508333333333,179.52216666666666,194.479,0.9230928103634152,1.3042395871992036,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-08-01
50,86,0.0025550118812589,21.919527568151537,0.8057242132707929,turbulent_informative,phase_short_forecast,160.13894444444443,20.339937767500732,0.4145025448386663,0.0505471253510911,0.3823529411764705,1.0,0.9127294212881328,0.781752113022831,2.0,0.7272676539145141,-0.2090439461339621,-0.2974660058933832,137.13141666666664,180.78675,194.479,0.9295952262197976,1.3183466954144356,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-09-01
51,87,0.0025769066573469,20.97341935938085,0.7911295007198036,turbulent_informative,phase_short_forecast,161.19555555555556,20.249281967303386,0.4117855468857703,0.0507632412021432,0.3823529411764705,1.0,0.9112477784829874,0.7795659643500238,2.0,0.7244530751782149,-0.2332641006435538,-0.3176345804326042,137.0995,179.84525,194.479,0.9247540865594742,1.311786330365902,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-10-01
52,88,0.0033779550804853,18.432090826562614,0.7761040693279049,turbulent_informative,phase_short_forecast,161.52133333333333,19.95820356951553,0.4109550028479211,0.0581201779116803,0.3529411764705882,1.0,0.878215342671972,0.7274322063974866,4.0,0.5969399314876008,-0.2922026217733979,-0.3904158217055321,137.55841666666666,176.0955,194.479,0.9054730844975548,1.2801506753797325,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-11-01
53,89,0.0036841400404596,16.745470950051534,0.7470137755639225,turbulent_informative,phase_short_forecast,162.29161111111114,19.587004592441417,0.4090045045800615,0.0606971172335201,0.3823529411764705,1.0,0.8639151121147153,0.7110312223544333,4.0,0.5696757166430251,-0.3649582893603555,-0.374077262544674,138.98299999999998,174.82483333333332,194.479,0.8989393884858176,1.2578864561373215,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2018-12-01
54,90,0.0038002290862967,15.597360511872886,0.7112294029438473,turbulent_informative,phase_short_forecast,162.79047222222226,19.11031972592312,0.4077511361315337,0.0616459981369164,0.3823529411764705,1.0,0.8487141639019428,0.694102521154771,4.0,0.5240318557878736,-0.3729600958402456,-0.3386063617126726,141.00775,173.10083333333333,194.479,0.890074678157196,1.227598010274849,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-01-01
55,91,0.0043532331912227,14.497154839428068,0.6635359313219714,turbulent_informative,phase_short_forecast,164.11275000000003,18.29373476900251,0.3931809076381938,0.06597903599798,0.4117647058823529,1.0,0.8134048558580093,0.6587269046307183,4.0,0.5210405641228406,-0.3998011646235322,-0.3191203687498257,143.90216666666666,171.74824999999998,194.479,0.8831197712863599,1.1935070470331115,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-02-01
56,92,0.004531429572536,13.197268658000946,0.6088337497613912,turbulent_informative,phase_short_forecast,165.82736111111114,17.900155088019613,0.3779291884046076,0.0673158939072788,0.4117647058823529,1.0,0.7890248034567799,0.5686683649570838,5.0,0.4755949783939653,-0.3733699773088888,-0.3323329210844029,146.6111666666667,171.51491666666664,194.479,0.8819199845056105,1.169862572996372,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-03-01
57,93,0.0045414513228463,10.75046110694461,0.5421728824384449,turbulent_informative,phase_short_forecast,167.70555555555558,17.77897930366777,0.3772743233842383,0.0673902910132189,0.4117647058823529,1.0,0.7823720199118599,0.5389211918686795,4.0,0.3404471460139959,-0.3168945527522211,-0.2935268433850027,149.57708333333332,172.83399999999995,199.423,0.8666703439422733,1.1554844909954454,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-04-01
58,94,0.0044790771138989,7.030835425910239,0.4604532484239505,turbulent_informative,phase_short_forecast,169.72955555555555,18.213826401702583,0.4163977202949004,0.0669259076434451,0.3823529411764705,1.0,0.7934613851428427,0.5412337188475067,5.0,0.2113447910022377,-0.2984234362748995,-0.2992878257368678,153.47883333333334,176.10808333333333,209.016,0.8425579062527908,1.1474421554329424,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-05-01
59,95,0.0044636295084314,5.2984472123192,0.3766125088020952,turbulent_informative,phase_short_forecast,171.44525,18.785862036789204,0.4122307267188795,0.0668103997026766,0.4117647058823529,1.0,0.8069112561878099,0.5597185790518318,2.0,0.4455827572925978,-0.3266959194952498,-0.3260586520913576,156.27566666666667,179.61441666666667,209.016,0.8593333365228819,1.1493434678463486,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-06-01
60,96,0.0044613680506284,4.482058610495198,0.3114826917694736,turbulent_informative,phase_short_forecast,173.47527777777773,19.569106319529816,0.4499718980130054,0.0667934731139834,0.4411764705882353,1.0,0.8166032896816552,0.5877738544685818,16.0,0.0838714655359596,-0.3244233757898368,-0.3101082954254422,158.14008333333334,184.09566666666663,216.4,0.850719346888478,1.1641303253813469,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-07-01
61,97,0.0044450708582734,4.131866064054826,0.2706593820225504,turbulent_informative,phase_short_forecast,175.80977777777773,20.544886321189935,0.4931807610245418,0.0666713646048546,0.4117647058823529,1.0,0.8291627987246044,0.6049632933305447,16.0,0.1141709354522999,-0.2993696982048424,-0.2904960131980329,160.01975,187.88741666666667,225.047,0.8348807878650534,1.174151419850779,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-08-01
62,98,0.0044944159041816,4.482961687483705,0.2917731009837944,turbulent_informative,phase_short_forecast,178.05291666666665,20.73898578680447,0.4803234993342335,0.0670404050120644,0.4411764705882353,1.0,0.8338492151585183,0.6173037991800432,18.0,0.1676773147607919,-0.3242675223413387,-0.3166723149154496,162.49866666666665,190.8733333333333,225.047,0.8481487570744481,1.1746147660698756,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-09-01
63,99,0.0044928179191116,5.1015962587185175,0.3426379257310896,turbulent_informative,phase_short_forecast,180.31194444444444,20.84806880737191,0.4548117999208163,0.0670284858781077,0.4705882352941176,1.0,0.8366639215375463,0.6472965258439335,18.0,0.1888561243463701,-0.2702696230851031,-0.2522539734322212,166.64191666666667,194.4486666666667,225.047,0.8640358088162327,1.166865279494005,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-10-01
64,100,0.0044081231953937,5.714500935352519,0.4180708659285607,turbulent_informative,phase_short_forecast,182.86436111111112,21.73450903920202,0.4684674448289465,0.0663936984614786,0.4705882352941176,1.0,0.8496637022841539,0.6809313117038938,19.0,0.1102767492852275,-0.208753009736118,-0.1923813619093306,170.91008333333332,201.5875,234.926,0.8580893557971447,1.1794944807722971,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-11-01
65,101,0.0044162861745879,6.590407604754054,0.5019899613656604,turbulent_informative,phase_short_forecast,185.02630555555555,22.762371109915694,0.4629936253808955,0.0664551440792056,0.5,1.0,0.8652883475742474,0.7090613582412696,16.0,0.0321792517275798,-0.210615215529084,-0.1978937792759416,173.067,207.18708333333336,234.926,0.8819248756345972,1.1971495625008428,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2019-12-01
66,102,0.0046013209347446,7.315449217981339,0.5701650120152794,turbulent_informative,phase_short_forecast,187.7000277777778,25.122450879515572,0.5666701345719921,0.0678330371923932,0.5,1.0,0.8788649141771602,0.754133426307415,16.0,0.0044073384321478,-0.1294024913877625,-0.1052495681051783,174.26283333333333,215.73641666666663,255.624,0.8439599437715811,1.2379944279570037,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-01-01
67,103,0.0048164916211873,7.779245655758,0.6345846439462386,turbulent_informative,phase_short_forecast,189.7513333333333,26.007629711725407,0.5605441507657392,0.0694009482729693,0.5,1.0,0.8803548441310636,0.7740340851205381,2.0,0.6302358026357492,-0.2072154207592648,-0.1690445185502943,176.68783333333337,220.81791666666663,255.624,0.8638387501434397,1.2497630000933846,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-02-01
68,104,0.0048622742175083,8.277383703680488,0.6836125872843706,turbulent_informative,phase_short_forecast,191.6052777777778,26.372450200720944,0.5551204081307202,0.0697300094472122,0.5,1.0,0.8842375274573692,0.7806616231195483,2.0,0.7083472297229162,-0.2043502716429303,-0.1684022586853081,179.356,223.94491666666667,255.624,0.8760715608341418,1.2486056595077202,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-03-01
69,105,0.0046676638124793,8.857169569500307,0.7182287659967338,turbulent_informative,phase_short_forecast,193.33752777777775,26.770648711151825,0.550146685036,0.068320303076606,0.5,1.0,0.8931492625117574,0.7922534729645925,2.0,0.7419435546029609,-0.2074162356954239,-0.1786303048744658,180.70558333333335,226.47299999999996,255.624,0.8859614120739835,1.253270628513138,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-04-01
70,106,0.0046553638004886,9.121538201621574,0.7455982351996777,turbulent_informative,phase_short_forecast,194.5715,27.2833761519721,0.5466576554120208,0.0682302264431876,0.5294117647058824,1.0,0.8975483790004481,0.8056257726013302,2.0,0.7483830569819984,-0.2387384293340539,-0.2030691110018224,179.60175,228.00466666666668,255.624,0.8919532855548253,1.2695013643612418,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-05-01
71,107,0.0044984481368716,9.28558047419439,0.7631142552283788,turbulent_informative,phase_short_forecast,196.2686666666667,28.174765341623615,0.54193061891353,0.0670704714227629,0.5588235294117647,1.0,0.9032825209146784,0.8190550951697984,2.0,0.739238761148232,-0.2254924160304528,-0.1772076771984851,178.4456666666667,230.74591666666663,255.624,0.9026770438873762,1.293087811976381,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-06-01
72,108,0.0045286788269284,9.608896955066651,0.7760767478084778,turbulent_informative,phase_short_forecast,198.15608333333336,28.33862276251951,0.5367687845397967,0.0672954591850624,0.5588235294117647,1.0,0.9039365981978928,0.8205155740387511,2.0,0.7378178265623124,-0.241395631429078,-0.1900311912668014,178.19008333333338,232.18250000000003,255.624,0.9082969517729166,1.303004609777667,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-07-01
73,109,0.0045267774817748,10.48023090876027,0.7867896492438039,turbulent_informative,phase_short_forecast,200.0948611111111,28.29298953819634,0.5315678744040153,0.0672813308561507,0.5588235294117647,1.0,0.9042267112897244,0.832981486006444,2.0,0.7784395688703365,-0.1997546758530256,-0.1411432065065548,179.52216666666666,232.875,255.624,0.9110060088254625,1.297193568482258,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-08-01
74,110,0.0041581363032409,11.086353999547692,0.7981885092759414,turbulent_informative,phase_short_forecast,202.1116666666667,28.526350785039277,0.5262635341848977,0.0644836126720651,0.5882352941176471,1.0,0.9130303135678226,0.8479231729029327,2.0,0.8045236171401986,-0.1810466828572998,-0.1186182822152743,180.78675,234.6749166666667,255.624,0.9180472751645647,1.2980758637824217,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,interpretable,0.002463506350466,15.73603589597944,0.8000437962571674,2020-09-01
75,111,0.0045157323987696,12.172630491848212,0.808236842014505,turbulent_informative,phase_short_forecast,204.3658055555555,30.55449459101216,0.5927214666402254,0.067199199390838,0.5588235294117647,1.0,0.9107469726710382,0.8458886478331373,2.0,0.7563586380048573,-0.1163662049038285,-0.071095629388694,179.84525,238.8035,270.392,0.8831751679043758,1.3278276740697903,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2020-10-01
76,112,0.0056494251368984,11.918270902848873,0.8177562952490826,turbulent_informative,phase_short_forecast,204.9541111111111,30.558086110060568,0.5910201036871668,0.0751626578621225,0.5882352941176471,1.0,0.8690101403516854,0.8406930606758418,2.0,0.7589495559451065,-0.2896023013446737,-0.1771288790915135,176.0955,237.17933333333335,270.392,0.8771684566604535,1.346879013565556,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2020-11-01
77,113,0.0057034169368958,10.922872805270448,0.8179766205014494,turbulent_informative,phase_short_forecast,206.36127777777776,30.61156222701473,0.5869899687791342,0.0755209701797841,0.5882352941176471,1.0,0.8649323903929657,0.8248941253204917,2.0,0.7974920601195743,-0.249368534887309,-0.0834793655044377,174.82483333333332,237.07191666666665,270.392,0.8767711939209246,1.3560540121588371,38,"Сбор, обработка и утилизация от",adj_unsmoothed,36,6,collinearity_heavy,0.002463506350466,15.73603589597944,0.8000437962571674,2020-12-01
