model,case,regime,start,end,window,lags,period,rho,rho_band,no_model,b_sum,R2_enter,selected,selected_count,hit_rate,false_lag_count,false_lag_rate
base,base_a_2_2,затухающие колебания,41,61,20,10,4,5.0,rho>=2,0,0.2538287205549078,1.0,"['Lag_3', 'Lag_8', 'Lag_7', 'Lag_2', 'Lag_5', 'Lag_1', 'Lag_6', 'Lag_10', 'Lag_9', 'Lag_4', 'X_n']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,42,62,20,10,4,5.0,rho>=2,0,0.2538287205549073,1.0,"['Lag_3', 'Lag_9', 'Lag_8', 'Lag_5', 'Lag_7', 'Lag_2', 'Lag_1', 'Lag_10', 'Lag_6', 'Lag_4', 'X_n']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,43,63,20,10,4,5.0,rho>=2,0,0.25382872055490757,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_2', 'Lag_5', 'Lag_7', 'Lag_8', 'Lag_1', 'Lag_6', 'Lag_4', 'X_n']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,44,64,20,10,4,5.0,rho>=2,0,0.25382872055490635,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'Lag_1', 'Lag_6', 'Lag_4', 'X_n']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,45,65,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,46,66,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,47,67,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,48,68,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,49,69,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,50,70,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,51,71,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,52,72,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,53,73,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,54,74,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,55,75,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,56,76,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,57,77,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,58,78,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,59,79,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,60,80,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,61,81,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,62,82,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,63,83,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,64,84,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,65,85,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,66,86,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,67,87,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,68,88,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,69,89,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,70,90,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,71,91,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,72,92,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,73,93,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,74,94,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,75,95,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,76,96,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,77,97,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,78,98,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,79,99,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,80,100,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,81,101,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,82,102,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,83,103,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,84,104,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,85,105,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,86,106,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,87,107,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,88,108,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,89,109,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,90,110,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,91,111,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,92,112,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,93,113,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,94,114,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,95,115,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,96,116,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,97,117,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,98,118,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,99,119,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,100,120,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,101,121,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,102,122,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,103,123,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,104,124,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,105,125,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,106,126,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,107,127,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,108,128,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,109,129,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,110,130,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,111,131,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,112,132,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,113,133,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,114,134,20,10,4,5.0,rho>=2,0,0.2538287205549067,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_6', 'Lag_8', 'X_n', 'Lag_4', 'Lag_1', 'Lag_7']",11.0,1.0,10.0,0.9090909090909091
base,base_a_2_2,затухающие колебания,115,135,20,10,4,5.0,rho>=2,0,0.25382872055490735,1.0,"['Lag_3', 'Lag_10', 'Lag_9', 'Lag_5', 'Lag_2', 'Lag_7', 'Lag_8', 'X_n', 'Lag_1', 'Lag_6', 'Lag_4']",11.0,1.0,10.0,0.9090909090909091
