model,case,regime,start,end,stage,var_x,var_omega,mean_x,mean_omega,cond_raw,cond_scaled,max_vif,mean_vif,infinite_vif_share,selected_count,false_lag_count,false_lag_rate,hit_rate,no_model,degenerate_window,failure_type,degraded_window,R2_enter,pairwise_b,pairwise_beta,correct_top_b,correct_top_beta,true_beta_mass_share,true_b_mass_share,beta_scale_gap,log10_var_x,log10_var_omega,log10_cond_raw,log10_cond_scaled,var_omega_band,cond_scaled_band
base,base_a_2_2,затухающие колебания,78,103,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,79,104,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,80,105,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,81,106,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,82,107,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,83,108,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,84,109,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,85,110,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,86,111,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,87,112,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,88,113,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,89,114,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,90,115,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,91,116,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,92,117,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,93,118,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,94,119,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,95,120,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,96,121,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,97,122,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,98,123,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,99,124,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,100,125,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,101,126,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,102,127,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,103,128,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,104,129,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,105,130,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,106,131,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,107,132,middle,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,108,133,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,109,134,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,110,135,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,111,136,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,112,137,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,113,138,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,114,139,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,115,140,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,116,141,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,117,142,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,118,143,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,119,144,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
base,base_a_2_2,затухающие колебания,120,145,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,1.8745265825011785e+101,7.240626770036654e+110,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.08042030080351623,0.10553977272727265,-1.3626260669104937,-0.6777807052660813,101.27289160349414,110.8597761616373,Q3,Q1
base,base_a_2_2,затухающие колебания,121,146,late,0.043388429752066075,0.20999999999999977,0.9545454545454548,0.09999999999999987,4.525389900567979e+103,2.8007101480983853e+109,,,1.0,11.0,10.0,0.9090909090909091,1.0,0,0,collinearity,1,1.0,0.0,0.4,0.0,0.0,0.09243697478991597,0.08042030080351624,0.11548295454545453,-1.3626260669104937,-0.6777807052660813,103.65565600329155,109.44726816501954,Q3,Q1
