model,case,regime_family,start,end,true_label,predicted_label,true_tool,recommended_tool,true_regression_admissible,predicted_regression_admissible,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,selected,no_model,b_sum,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate
base,base_a_0_8,growth_no_memory,16,41,growth_no_memory,growth_with_memory,direct_identification,regression,1,1,0.9787047374337221,0.06849221270697912,0.33004011402584554,0.05581091804481626,0.0,0.32,0.9904322979702013,0.9764448327093052,2.0,0.12615124922278115,-0.9999999999999998,-0.9904177109730999,0.9334528969756296,0.9999999999996967,1.0,0.9999999999996967,1.0712913348275832,['X_n'],0,-2.5809236896120043e-05,0.9999999999999999,1.0,1.0,0.0,0.0
base,base_a_0_8,growth_no_memory,17,42,growth_no_memory,growth_with_memory,direct_identification,regression,1,1,0.9916252103593325,0.03001780791802676,0.14932221709562218,0.024469660302414275,0.043478260869565216,0.28,0.9968313619927096,0.9941533834743975,2.0,0.06734722472395802,-0.9999999999999997,-0.9968281830039876,0.9738289008734617,0.9999999999999393,1.0,0.9999999999999393,1.0268744325651085,"['X_n', 'Lag_1', 'Lag_9', 'Lag_2']",0,6.380892186016161e-05,0.9999999999903341,4.0,1.0,3.0,0.75
base,base_a_0_8,growth_no_memory,18,43,growth_no_memory,plateau_degenerate,direct_identification,b_sum,1,0,0.9975480773568833,0.009390693920805937,0.047270415124284246,0.007656571706881857,0.043478260869565216,0.24,0.9995925057218631,0.9993656549975527,2.0,0.04389544397026564,-1.0,-0.9995922222792699,0.9923377654404298,0.9999999999999879,1.0,0.9999999999999879,1.0077213977200166,"['Lag_1', 'Lag_2', 'X_n', 'Lag_9', 'Lag_4', 'Lag_3']",0,-4.718894823706199e-06,0.9999999999998905,6.0,1.0,5.0,0.8333333333333334
base,base_a_0_8,growth_no_memory,19,44,growth_no_memory,plateau_degenerate,direct_identification,b_sum,1,0,0.9994342578258071,0.0022215025817455872,0.011216086138250583,0.0018113968297145244,0.043478260869565216,0.2,0.9999750760588052,0.9999634294979365,2.0,0.036940025726635566,-1.0,-0.9999750615307765,0.9982320604456831,0.9999999999999976,1.0,0.9999999999999976,1.001771070700259,"['Lag_1', 'Lag_2', 'X_n', 'Lag_3']",0,-0.0009761102110255049,0.9999999913225722,4.0,1.0,3.0,0.75
base,base_a_0_8,growth_no_memory,20,45,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9998826474548187,0.00046371847426094866,0.002342749702401538,0.0003781190340591382,0.043478260869565216,0.16,0.9999988907002659,0.9999983956515895,2.0,0.03531677718926846,-0.9999999999999999,-0.9999988900847847,0.9996332742443158,0.9999999999999996,1.0,0.9999999999999996,1.0003668602928018,"['Lag_2', 'X_n', 'Lag_3', 'Lag_1', 'Lag_4']",0,6.417811683912672e-08,0.999999999997536,5.0,1.0,4.0,0.8
base,base_a_0_8,growth_no_memory,21,46,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999763464458091,9.359182544358781e-05,0.0004728958910771024,7.631565012259078e-05,0.043478260869565216,0.12,0.9999999546117113,0.9999999345549487,2.0,0.03497885526700194,-1.0,-0.999999954586797,0.9999260828327551,0.9999999999999999,1.0,0.9999999999999999,1.0000739226313964,"['Lag_2', 'Lag_1', 'Lag_3', 'X_n', 'Lag_4', 'Lag_5']",0,-4.091526134564205e-07,0.9999999852287066,6.0,1.0,5.0,0.8333333333333334
base,base_a_0_8,growth_no_memory,22,47,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999952618340255,1.8752930825567716e-05,9.475628600845151e-05,1.5291326274478097e-05,0.043478260869565216,0.08,0.9999999981761233,0.9999999973717765,2.0,0.03491068937703702,-1.0,-0.9999999981751233,0.9999851932692501,1.0,1.0,1.0,1.0000148069499926,"['Lag_2', 'Lag_3', 'Lag_4', 'X_n', 'Lag_5', 'Lag_1', 'Lag_6']",0,-1.2997789140780822e-07,0.9999999998655796,7.0,1.0,6.0,0.8571428571428571
base,base_a_0_8,growth_no_memory,23,48,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999990520675069,3.751974044762783e-06,1.8958368313632923e-05,3.059397387882306e-06,0.043478260869565216,0.04,0.9999999999269777,0.9999999998947872,2.0,0.03489703248878524,-1.0,-0.9999999999269378,0.9999970377185434,1.0,1.0,1.0,1.0000029622902318,"['Lag_2', 'X_n', 'Lag_9', 'Lag_4', 'Lag_3', 'Lag_1']",0,-9.897972791226726e-08,0.9999999966481269,6.0,1.0,5.0,0.8333333333333334
base,base_a_0_8,growth_no_memory,24,49,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999998104015208,7.504503663439176e-07,3.7919583226433055e-06,6.119247973176098e-07,0.043478260869565216,0.04,0.9999999999970782,0.9999999999957914,2.0,0.03489430013789117,-1.0,-0.9999999999970766,0.9999994075062689,1.0,1.0,1.0,1.000000592494082,"['Lag_10', 'Lag_5', 'X_n', 'Lag_3', 'Lag_2', 'Lag_4', 'Lag_1']",0,4.923429657027181e-06,0.9999999318500833,7.0,1.0,6.0,0.8571428571428571
base,base_a_0_8,growth_no_memory,25,50,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999620798249,1.5009229591019355e-07,7.584030526959252e-07,1.2238677253665532e-07,0.043478260869565216,0.04,0.9999999999998831,0.0,2.0,0.03489375359998153,-1.0,-0.9999999999998832,0.9999998814997559,1.0,1.0,1.0,1.000000118500258,"['Lag_5', 'Lag_3', 'Lag_2', 'Lag_1', 'X_n', 'Lag_7', 'Lag_4', 'Lag_8', 'Lag_6', 'Lag_9']",0,-2.43848547892226e-05,0.999987464159521,10.0,1.0,9.0,0.9
base,base_a_0_8,growth_no_memory,26,51,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999924159458,3.001854809054826e-08,1.5168106608082195e-07,2.4477427028098666e-08,0.043478260869565216,0.04,0.0,0.0,2.0,0.03489364414442499,0.0,0.0,0.9999999762998912,1.0,1.0,1.0,1.0000000237001094,"['Lag_4', 'Lag_3', 'Lag_2', 'Lag_7', 'Lag_6', 'Lag_8', 'Lag_1', 'Lag_5', 'Lag_9', 'X_n', 'Lag_10']",0,-1.8727248815349136e-08,0.9999595869932026,11.0,1.0,10.0,0.9090909090909091
base,base_a_0_8,growth_no_memory,27,52,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999984831885,6.003713178889966e-09,3.0336231461809455e-08,4.895488307926183e-09,0.043478260869565216,0.04,0.0,0.0,2.0,0.0348936173534756,0.0,0.0,0.9999999952599758,1.0,1.0,1.0,1.0000000047400242,"['Lag_3', 'Lag_4', 'Lag_1', 'Lag_2', 'X_n', 'Lag_10', 'Lag_7', 'Lag_8', 'Lag_9', 'Lag_6', 'Lag_5']",0,-1.847396083221872e-08,0.9991582576246264,11.0,1.0,10.0,0.9090909090909091
base,base_a_0_8,growth_no_memory,28,53,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999996966378,1.2007427811908956e-09,6.067247039951253e-09,9.790977797542284e-10,0.043478260869565216,0.04,0.0,0.0,2.0,0.03489359041554642,0.0,0.0,0.999999999051995,1.0,1.0,1.0,1.000000000948005,"['Lag_8', 'Lag_2', 'Lag_4', 'Lag_1', 'Lag_6', 'Lag_3', 'Lag_5', 'X_n', 'Lag_9', 'Lag_10', 'Lag_7']",0,-2.0975619232489206e-08,0.9984210733333113,11.0,1.0,10.0,0.9090909090909091
base,base_a_0_8,growth_no_memory,29,54,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999393276,2.401485629968267e-10,1.2134494521046796e-09,1.958195681948527e-10,0.043478260869565216,0.04,0.0,0.0,2.0,0.0348934860316088,0.0,0.0,0.999999999810399,1.0,1.0,1.0,1.000000000189601,"['Lag_8', 'Lag_4', 'Lag_6', 'Lag_1', 'Lag_7', 'Lag_5', 'Lag_3', 'Lag_2', 'X_n', 'Lag_9', 'Lag_10']",0,-2.0477720767697323e-08,0.9603692669122955,11.0,1.0,10.0,0.9090909090909091
base,base_a_0_8,growth_no_memory,30,55,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999878656,4.802970645035121e-11,2.426898682046958e-10,3.9163913293194485e-11,0.043478260869565216,0.04,0.0,0.0,2.0,0.03489312563042364,0.0,0.0,0.9999999999620798,1.0,1.0,1.0,1.0000000000379203,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,31,56,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.999999999997573,9.605935452432322e-12,4.8537951436007483e-11,7.832780158410032e-12,0.043478260869565216,0.04,0.0,0.0,2.0,0.03489547440107192,0.0,0.0,0.999999999992416,1.0,1.0,1.0,1.0000000000075842,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,32,57,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999995146,1.9211837072064438e-12,9.707568082722156e-12,1.56654258231699e-12,0.043478260869565216,0.04,0.0,0.0,2.0,0.03490011200189545,0.0,0.0,0.9999999999984832,1.0,1.0,1.0,1.0000000000015168,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,33,58,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.999999999999903,3.8424653102300695e-13,1.941558025464662e-12,3.1330839577622075e-13,0.043478260869565216,0.04,0.0,0.0,2.0,0.034894999703817306,0.0,0.0,0.9999999999996967,1.0,1.0,1.0,1.0000000000003033,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,34,59,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999807,7.685926059194398e-14,3.883560140138873e-13,6.26629867744415e-14,0.043478260869565216,0.04,0.0,0.0,2.0,0.034652027901966705,0.0,0.0,0.9999999999999393,1.0,1.0,1.0,1.0000000000000608,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,35,60,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999961,1.5380432107092697e-14,7.771561172376126e-14,1.2541043554197571e-14,0.043478260869565216,0.04,0.0,0.0,2.0,0.03500029179067771,0.0,0.0,0.9999999999999879,1.0,1.0,1.0,1.0000000000000122,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,36,61,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999991,3.0784224307318787e-15,1.5543122344752204e-14,2.506963459705278e-15,0.043478260869565216,0.04,0.0,0.0,2.0,0.04599136361271526,0.0,0.0,0.9999999999999976,1.0,1.0,1.0,1.0000000000000024,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,37,62,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,0.9999999999999999,6.18544694449957e-16,3.1086244689504387e-15,4.951257241336713e-16,0.043478260869565216,0.04,0.0,0.0,2.0,0.019329896907216496,0.0,0.0,0.9999999999999996,1.0,1.0,1.0,1.0000000000000004,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,38,63,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,1.3506446028928518e-16,6.661338147750939e-16,1.1217282337237464e-16,0.043478260869565216,0.04,0.0,0.0,2.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,39,64,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,2.2204460492503132e-17,1.1102230246251565e-16,2.218517741418717e-17,0.043478260869565216,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,40,65,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,41,66,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,42,67,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,43,68,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,44,69,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,45,70,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,46,71,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,47,72,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,48,73,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,49,74,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,50,75,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,51,76,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,52,77,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,53,78,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,54,79,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,55,80,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,56,81,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,57,82,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,58,83,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,59,84,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,60,85,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,61,86,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,62,87,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,63,88,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,64,89,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,65,90,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,66,91,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,67,92,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,68,93,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,69,94,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,70,95,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,71,96,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,72,97,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,73,98,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,74,99,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,75,100,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,76,101,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,77,102,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,78,103,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,79,104,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,80,105,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,81,106,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,82,107,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,83,108,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,84,109,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,85,110,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,86,111,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,87,112,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,88,113,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,89,114,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,90,115,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,91,116,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,92,117,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
base,base_a_0_8,growth_no_memory,93,118,plateau_degenerate,plateau_degenerate,b_sum,b_sum,0,0,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,[],1,0.0,,0.0,0.0,0.0,0.0
