model,case,regime,start,end,stage,true_predictor_count,cond_original,cond_pcr,cond_reduction_ratio,enter_validation_r2,pcr_validation_r2,enter_validation_mae,pcr_validation_mae,enter_true_mass_share,pcr_true_mass_share,enter_support_90,pcr_support_90,enter_pairwise,pcr_pairwise,enter_topk,pcr_topk,enter_false_lag_rate,pcr_false_lag_rate,enter_hit_rate,pcr_hit_rate,retained_components,explained_variance_share,pc1_share,component_dominance,component_true_loading_share
base,base_a_2_2,затухающие колебания,42,67,early,1.0,6.733296897776056e+65,1.0,6.733296897776056e+65,1.0,1.0,2.590520390792032e-16,1.8503717077085943e-16,0.09090909090909088,0.09090909090909087,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,43,68,early,1.0,1.209812110177037e+81,1.0,1.209812110177037e+81,1.0,1.0,2.9605947323337506e-16,1.8503717077085943e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.3,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,44,69,early,1.0,1.3176959374337751e+82,1.0,1.3176959374337751e+82,1.0,1.0,1.4802973661668753e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909084,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,45,70,early,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,46,71,early,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,47,72,early,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,48,73,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,49,74,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,50,75,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,51,76,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,52,77,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,53,78,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,54,79,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,55,80,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,56,81,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,57,82,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,58,83,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,59,84,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,60,85,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,61,86,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,62,87,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,63,88,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,64,89,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,65,90,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,66,91,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,67,92,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,68,93,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,69,94,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,70,95,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,71,96,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,72,97,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,73,98,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,74,99,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,75,100,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,76,101,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,77,102,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,78,103,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,79,104,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,80,105,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,81,106,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,82,107,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,83,108,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,84,109,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,85,110,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,86,111,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,87,112,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,88,113,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,89,114,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,90,115,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,91,116,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,92,117,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,93,118,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,94,119,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,95,120,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,96,121,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,97,122,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,98,123,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,99,124,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,100,125,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,101,126,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,102,127,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,103,128,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,104,129,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,105,130,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,106,131,middle,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,107,132,middle,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,108,133,late,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,109,134,late,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,110,135,late,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,111,136,late,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,112,137,late,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,113,138,late,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
base,base_a_2_2,затухающие колебания,114,139,late,1.0,1.8193261276409898e+114,1.0,1.8193261276409898e+114,1.0,1.0,2.220446049250313e-16,1.8503717077085943e-16,0.09090909090909086,0.09090909090909086,10.0,10.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.09090909090909086
base,base_a_2_2,затухающие колебания,115,140,late,1.0,8.33915494609148e+112,1.0,8.33915494609148e+112,1.0,1.0,3.7007434154171886e-16,2.0354088784794536e-16,0.0909090909090909,0.09090909090909091,10.0,10.0,0.4,0.1,0.0,0.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.09090909090909088
