alpha,threshold_in,threshold_out,model,case,regime,start,end,stage,var_omega,cond_scaled,interpretability,degenerate_window,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate,miss_rate,no_model,exact_recovery
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,60,85,middle,0.5877079636807545,11660941836892.836,interpretable,0,0.9999992682087665,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,61,86,middle,0.5668857830251887,12278353779090.686,interpretable,0,0.9999999083963997,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,62,87,middle,0.5170905199053937,12291900858234.166,interpretable,0,0.9999996040586338,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,63,88,middle,0.5369253532391934,53765237501665.63,interpretable,0,0.9999939983436825,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,64,89,middle,0.587707970007151,55018371793119.01,interpretable,0,0.9999990414305243,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,65,90,middle,0.5668857945316329,57880535915992.91,interpretable,0,0.9999861805517075,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,66,91,middle,0.5170905495342383,57942063260289.11,interpretable,0,0.9999972626531703,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,67,92,middle,0.5369253719377951,250403876080794.22,interpretable,0,0.9999985451187843,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,68,93,middle,0.587707967084998,256695530630577.9,interpretable,0,0.9999955985647274,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,69,94,middle,0.5668857892168238,272132313397248.72,interpretable,0,0.9999995482813803,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,70,95,middle,0.5170905358487222,273182446548477.78,interpretable,0,0.9999940017080167,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,71,96,middle,0.5369253633009393,1276153587972945.2,interpretable,0,0.9999925252573826,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,72,97,middle,0.5877079684347326,1251760229459323.5,interpretable,0,0.9999751020953839,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,73,98,middle,0.56688579167172,1307773508335301.0,interpretable,0,0.9999593584058584,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,74,99,middle,0.5170905421700261,1336141345924257.2,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,75,100,middle,0.5369253672902802,4580361140647701.0,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,76,101,middle,0.5877079678112933,4398013232821142.0,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,77,102,middle,0.5668857905378087,4459967612430248.5,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,78,103,middle,0.5170905392502293,4171223870708381.5,interpretable,0,0.9999999999999999,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,79,104,middle,0.5369253654476119,1.1566574862028966e+16,interpretable,0,0.9999999999999994,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,80,105,middle,0.5877079680992578,1.4911797612755886e+16,interpretable,0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,81,106,middle,0.5668857910615593,1.4854090491961268e+16,interpretable,0,0.9999999999999997,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,82,107,middle,0.5170905405988767,2.157662838209492e+16,interpretable,0,0.9999999999999997,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,83,108,middle,0.5369253662987362,1.759271212749205e+16,interpretable,0,0.999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,84,109,middle,0.5877079679662482,7387484044768724.0,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,85,110,middle,0.5668857908196405,5820616459675171.0,interpretable,0,0.9999999999999953,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,86,111,middle,0.5170905399759397,4218100301139972.5,interpretable,0,0.9999999999999994,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,87,112,middle,0.5369253659056039,3515551318886417.0,interpretable,0,0.9999999999999994,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,88,113,middle,0.5877079680276852,2991682779089806.0,interpretable,0,0.999999999999993,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,89,114,middle,0.5668857909313824,3171216300908175.0,interpretable,0,0.9999999999999925,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,90,115,middle,0.5170905402636727,3988372478720514.5,interpretable,0,0.9999999999999801,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,91,116,middle,0.5369253660871909,9550200464887024.0,interpretable,0,0.9999999999999979,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,92,117,middle,0.5877079679993077,3.793148774474791e+16,interpretable,0,0.9999999999999846,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,93,118,middle,0.5668857908797693,5.37376268411859e+16,interpretable,0,0.9999999999999148,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,94,119,middle,0.5170905401307699,3.701677901779897e+16,interpretable,0,0.9999999999999449,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,95,120,middle,0.5369253660033164,2.342916657260838e+16,interpretable,0,0.9999999999999538,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,96,121,middle,0.587707968012415,3.914306386600513e+16,interpretable,0,0.9999999999998582,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,97,122,middle,0.566885790903609,2.188786056209259e+16,interpretable,0,0.9999999999999896,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,98,123,middle,0.5170905401921574,2.604188019386505e+16,interpretable,0,0.9999999999999991,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,99,124,middle,0.5369253660420579,2.6197024184649716e+16,interpretable,0,0.9999999999999456,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,100,125,middle,0.5877079680063614,2.4811827825644588e+16,interpretable,0,0.999999999999767,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,101,126,middle,0.5668857908925979,1.3501073147375026e+16,interpretable,0,0.9999999999993241,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,102,127,middle,0.5170905401638028,1.059528135158111e+16,interpretable,0,0.9999999999971683,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,103,128,middle,0.5369253660241633,5662404298832590.0,interpretable,0,0.9999999999991902,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,104,129,middle,0.5877079680091573,5689150983888950.0,interpretable,0,0.999999999997934,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,105,130,middle,0.5668857908976838,5406565879648973.0,interpretable,0,0.9999999999948914,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,106,131,middle,0.5170905401768995,5242490828854362.0,interpretable,0,0.9999999999782162,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,107,132,middle,0.5369253660324287,7897144860326963.0,interpretable,0,0.9999999999929091,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,108,133,late,0.5877079680078655,7071495032625316.0,interpretable,0,0.9999999999978261,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,109,134,late,0.5668857908953345,6463497407293264.0,interpretable,0,0.999999999999211,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,110,135,late,0.5170905401708501,8665440915763456.0,interpretable,0,0.9999999999985589,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,111,136,late,0.5369253660286106,7749660088058677.0,interpretable,0,0.9999999999693384,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,112,137,late,0.5877079680084617,9877043418279500.0,interpretable,0,0.9999999999810083,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,113,138,late,0.566885790896419,9283481890104136.0,interpretable,0,0.9999999999761042,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,114,139,late,0.5170905401736438,1.1473899975091574e+16,interpretable,0,0.9999999997445511,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,115,140,late,0.5369253660303738,1.113653384499528e+16,interpretable,0,0.9999999999167147,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,116,141,late,0.5877079680081865,8712959915825070.0,interpretable,0,0.9999999999845666,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,117,142,late,0.5668857908959182,7777158587848932.0,interpretable,0,0.999999999514498,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,118,143,late,0.5170905401723535,9456340907895484.0,interpretable,0,0.9999999986120494,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,119,144,late,0.5369253660295594,6924922527781698.0,interpretable,0,0.9999999994379405,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,120,145,late,0.5877079680083133,5316770409191024.0,interpretable,0,0.9999999992171658,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,121,146,late,0.5668857908961493,4714419716647218.0,interpretable,0,0.9999999959866374,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,122,147,late,0.5170905401729494,4417489742780936.5,interpretable,0,0.9999999988838342,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,123,148,late,0.5369253660299358,7854968428704784.0,interpretable,0,0.9999999782769293,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,124,149,late,0.5877079680082552,8635846236620433.0,interpretable,0,0.9999999990108243,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,125,150,late,0.566885790896043,1.0239773128331938e+16,interpretable,0,0.9999999998919529,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,126,151,late,0.5170905401726743,1.1494382334432044e+16,interpretable,0,0.9999999979218862,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,127,152,late,0.5369253660297619,1.0137180628214544e+16,interpretable,0,0.9999999933961887,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,128,153,late,0.5877079680082815,7054114186582710.0,interpretable,0,0.9999999649972524,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,129,154,late,0.5668857908960916,4993092946368274.0,interpretable,0,0.999999994249446,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,130,155,late,0.5170905401728011,4754963249520099.0,interpretable,0,0.9999999454481217,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,131,156,late,0.5369253660298423,3806749918367649.0,interpretable,0,0.9999999967917199,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,132,157,late,0.58770796800827,3895502573153255.0,interpretable,0,0.9999998828154999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,133,158,late,0.5668857908960696,4157067170206930.0,interpretable,0,0.999999844159246,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,134,159,late,0.5170905401727428,4887516711582748.0,interpretable,0,0.9999999119670434,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,135,160,late,0.5369253660298053,5258825685194486.0,interpretable,0,0.9999997945360555,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,136,161,late,0.5877079680082752,4276580761772114.5,interpretable,0,0.9999995143664417,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,137,162,late,0.5668857908960796,4033505410145025.0,interpretable,0,0.9999992513058447,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,138,163,late,0.5170905401727695,4204307577789748.0,interpretable,0,0.9999993702873458,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,139,164,late,0.5369253660298221,7608473225066064.0,interpretable,0,0.999999575831164,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,140,165,late,0.5877079680082729,2.141267975618486e+16,interpretable,0,0.9999987813587654,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,141,166,late,0.5668857908960753,2.0612114539492544e+16,interpretable,0,0.999999753697685,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,142,167,late,0.5170905401727576,3.388033588537044e+16,interpretable,0,0.9999991483780167,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,143,168,late,0.5369253660298147,3.4869352955897092e+16,interpretable,0,0.9999919821206179,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,144,169,late,0.5877079680082736,1.2979102379792406e+17,collinearity_heavy,0,0.999996232093782,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,145,170,late,0.5668857908960769,2.7147178953419224e+16,interpretable,0,0.9999992973780827,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,146,171,late,0.5170905401727627,3.5208486929898156e+16,interpretable,0,0.9999825043077286,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,147,172,late,0.5369253660298177,1.868244431820381e+16,interpretable,0,0.9999536380402038,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,148,173,late,0.5877079680082732,9491067780424798.0,interpretable,0,0.9999252711048952,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,149,174,late,0.566885790896076,8986695757583813.0,interpretable,0,0.9999974429652783,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,150,175,late,0.5170905401727602,1.2049772017866346e+16,interpretable,0,0.9999899220653384,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,151,176,late,0.5369253660298164,2.2057204738402348e+16,interpretable,0,0.9999873569244155,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,152,177,late,0.5877079680082734,2.788757574445488e+16,interpretable,0,0.9999483112768384,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,153,178,late,0.5668857908960765,3.65678262846511e+16,interpretable,0,0.9999970494172742,2.0,1.0,1.0,0.5,0.0,0.0,0.0
