series_code,start,end,preferred_tool,interpretability_label,actual_next,pred_model,pred_naive,ae_model,ae_naive,improves
21,105,129,phase_short_forecast,interpretable,283.154,279.44913085269314,275.997,3.7048691473068516,7.156999999999982,1.0
21,106,130,phase_short_forecast,interpretable,236.957,276.8768019263269,283.154,39.9198019263269,46.197,1.0
21,107,131,phase_short_forecast,interpretable,275.38,255.95461029209412,236.957,19.42538970790588,38.423,1.0
21,108,132,phase_short_forecast,interpretable,291.431,265.3409885511843,275.38,26.090011448815687,16.050999999999988,0.0
21,109,133,phase_short_forecast,interpretable,269.95,273.5579103514725,291.431,3.607910351472526,21.480999999999995,1.0
21,110,134,phase_short_forecast,interpretable,282.597,269.0611908559152,269.95,13.535809144084794,12.646999999999991,0.0
21,111,135,phase_short_forecast,interpretable,307.378,270.422617485839,282.597,36.95538251416099,24.781000000000006,0.0
21,112,136,phase_short_forecast,interpretable,311.349,280.58503778351525,307.378,30.763962216484742,3.9710000000000036,0.0
21,113,137,phase_short_forecast,interpretable,317.919,294.32463868409053,311.349,23.594361315909453,6.569999999999993,0.0
21,114,138,phase_short_forecast,interpretable,316.442,302.40266789861835,317.919,14.03933210138166,1.4769999999999754,0.0
21,115,139,phase_short_forecast,interpretable,310.307,307.794937551076,316.442,2.5120624489240413,6.134999999999991,1.0
21,116,140,phase_short_forecast,interpretable,301.379,306.80338463492296,310.307,5.424384634922944,8.927999999999997,1.0
21,117,141,phase_short_forecast,interpretable,337.592,301.6917392426421,301.379,35.9002607573579,36.212999999999965,1.0
21,118,142,phase_short_forecast,interpretable,341.899,295.368822069972,337.592,46.530177930028,4.307000000000016,0.0
21,119,143,phase_short_forecast,interpretable,332.051,332.42528918979787,341.899,0.37428918979787795,9.848000000000013,1.0
21,120,144,do_not_read_regression,low_dispersion,317.519,327.5603537771659,332.051,10.04135377716591,14.531999999999982,1.0
21,121,145,do_not_read_regression,low_dispersion,340.513,319.5333427831382,317.519,20.979657216861767,22.99399999999997,1.0
21,122,146,do_not_read_regression,low_dispersion,343.189,328.1272951821366,340.513,15.061704817863415,2.6760000000000446,0.0
21,123,147,do_not_read_regression,low_dispersion,341.749,338.9228363070443,343.189,2.826163692955731,1.4399999999999977,0.0
21,124,148,do_not_read_regression,low_dispersion,331.694,339.97593576615606,341.749,8.281935766156039,10.055000000000007,1.0
21,125,149,do_not_read_regression,low_dispersion,343.52,332.7914513193319,331.694,10.728548680668098,11.825999999999965,1.0
21,126,150,do_not_read_regression,low_dispersion,338.73,336.4839078910281,343.52,2.2460921089719363,4.789999999999964,1.0
21,127,151,do_not_read_regression,low_dispersion,342.186,338.57937496950814,338.73,3.6066250304918412,3.4559999999999604,0.0
21,128,152,do_not_read_regression,low_dispersion,373.682,338.8078803325994,342.186,34.874119667400635,31.496000000000038,0.0
21,129,153,do_not_read_regression,low_dispersion,355.903,357.07959422105057,373.682,1.17659422105055,17.778999999999996,1.0
21,130,154,do_not_read_regression,low_dispersion,362.338,355.45769629159395,355.903,6.880303708406075,6.435000000000002,0.0
22.1,1,25,phase_short_forecast,interpretable,98.3544,95.70715139953815,96.9215,2.6472486004618503,1.4329000000000036,0.0
22.1,2,26,phase_short_forecast,interpretable,98.1755,96.1393001397437,98.3544,2.0361998602563034,0.17889999999999873,0.0
22.1,3,27,phase_short_forecast,interpretable,99.2228,95.55522627989626,98.1755,3.6675737201037464,1.047300000000007,0.0
22.1,4,28,phase_short_forecast,interpretable,91.2039,95.60536142406326,99.2228,4.401461424063257,8.018900000000002,1.0
22.1,5,29,phase_short_forecast,interpretable,91.4178,93.42754454650064,91.2039,2.0097445465006416,0.21389999999999532,0.0
22.1,6,30,phase_short_forecast,interpretable,96.7412,94.4454825820638,91.4178,2.2957174179362028,5.323400000000007,1.0
22.1,7,31,phase_short_forecast,interpretable,94.9582,95.11677257596875,96.7412,0.15857257596874774,1.7830000000000013,1.0
22.1,8,32,phase_short_forecast,interpretable,100.139,94.09604202152407,94.9582,6.0429579784759255,5.180799999999991,0.0
22.1,9,33,phase_short_forecast,interpretable,93.2158,94.92402073851521,100.139,1.7082207385152088,6.923199999999994,1.0
22.1,10,34,phase_short_forecast,interpretable,96.3431,93.94628479940859,93.2158,2.396815200591419,3.1273000000000053,1.0
22.1,11,35,phase_short_forecast,interpretable,97.0138,96.06964046763858,96.3431,0.9441595323614251,0.6706999999999965,0.0
22.1,12,36,phase_short_forecast,interpretable,97.2005,94.88514956716934,97.0138,2.3153504328306695,0.18670000000000186,0.0
22.1,13,37,phase_short_forecast,interpretable,94.3472,94.70381798412102,97.2005,0.35661798412101575,2.8533000000000044,1.0
